date,Stock,Adj Close,Returns,Rolling Std,Growth
2018-02-01,nvda,5.9458842277526855,-0.0215623273236537,0.2099013852919496,1.0
2018-02-02,nvda,5.773318290710449,-0.0290227543006601,0.0198044624707366,0.97097724569934
2018-02-05,nvda,5.2833099365234375,-0.0848746473887398,0.0168287299561955,0.8885658943481186
2018-02-06,nvda,5.5770182609558105,0.0555917271485384,0.0257780993236874,0.9379628071002164
2018-02-07,nvda,5.656626224517822,0.0142742877711805,0.0284342061385909,0.951351558127429
2018-02-08,nvda,5.377750396728516,-0.0493007345227372,0.0278452453669284,0.9044492275223962
2018-02-09,nvda,5.73771858215332,0.0669365736356575,0.0300009459396333,0.9649899598401626
2018-02-12,nvda,5.6375885009765625,-0.0174512011600227,0.0334030857407034,0.9481497259335896
2018-02-13,nvda,5.751316070556641,0.0201730881138944,0.0336803514157375,0.9672768339000128
2018-02-14,nvda,5.968629360198975,0.0377849672972852,0.0338903319006511,1.0038253574363465
2018-02-15,nvda,6.0942230224609375,0.021042295422039,0.0345328260957345,1.024948147159656
2018-02-16,nvda,6.02846097946167,-0.0107908822432153,0.0345351062777803,1.0138880523982543
2018-02-20,nvda,6.158009052276611,0.0214894105238963,0.0346837632845491,1.0356759089815142
2018-02-21,nvda,5.970855712890625,-0.0303918584395058,0.0345806294924378,1.0041997933665414
2018-02-22,nvda,5.990398406982422,0.0032730139583854,0.0352829361767572,1.007486553307238
2018-02-23,nvda,6.08390998840332,0.0156102441052836,0.0349819799824078,1.023213664337155
2018-02-26,nvda,6.099991321563721,0.0026432562597167,0.0349555987205932,1.025918280260442
2018-02-27,nvda,6.087125301361084,-0.0021091866405046,0.034955535714195,1.023754427129467
2018-02-28,nvda,5.986688613891602,-0.0164998554320912,0.034416059541922,1.0068626270838674
2018-03-01,nvda,5.744500160217285,-0.0404544931754657,0.0344794362095409,0.9661305098078716
2018-03-02,nvda,5.851617336273193,0.0186469097516495,0.035419028632118,0.9841458582325742
2018-03-05,nvda,5.829598903656006,-0.003762794344172,0.0355617129765653,0.9804427197633764
2018-03-06,nvda,5.990646362304688,0.0276258214862228,0.0352627374095044,1.0075282553170264
2018-03-07,nvda,5.982729434967041,-0.0013215481033003,0.0351255400657209,1.006196758262191
2018-03-08,nvda,5.96640157699585,-0.0027291653665232,0.0289379812002083,1.0034506809176336
2018-03-09,nvda,6.069065570831299,0.017207020431089,0.0266851615424295,1.0207170772857734
2018-03-12,nvda,6.178657531738281,0.0180574685885246,0.0267516472726754,1.039148643846632
2018-03-13,nvda,6.127943992614746,-0.0082078572672189,0.0239734494167271,1.0306194600985146
2018-03-14,nvda,6.153425216674805,0.0041582011994183,0.0198116870922709,1.03490498317364
2018-03-15,nvda,6.168266773223877,0.002411917919934,0.0192312847224962,1.0374010890479857
2018-03-16,nvda,6.196469783782959,0.0045722747727952,0.018888315860426,1.0421443718767098
2018-03-19,nvda,5.961949825286865,-0.0378473496489671,0.0171888205546169,1.002701969449589
2018-03-20,nvda,6.174205303192139,0.0356016880593357,0.0186555500151702,1.0383998521824145
2018-03-21,nvda,6.148972034454346,-0.0040868852748947,0.0201128345911883,1.0341560311170774
2018-03-22,nvda,5.98297643661499,-0.0269956664153353,0.0195990029039251,1.0062382998796335
2018-03-23,nvda,5.763299942016602,-0.0367169245818851,0.0193470860257043,0.9692923241115488
2018-03-26,nvda,6.048039436340332,0.0494056351722862,0.020939825225449,1.0171808270519014
2018-03-27,nvda,5.57899808883667,-0.0775526271679668,0.0234759899907706,0.9382957816091412
2018-03-28,nvda,5.475839614868164,-0.0184905017578194,0.0289141335111068,0.9209462218099426
2018-03-29,nvda,5.729160785675049,0.0462616125788379,0.0290856251484157,0.9635506791292588
2018-04-02,nvda,5.468418598175049,-0.0455114103538425,0.0309672901187626,0.9196981287746836
2018-04-03,nvda,5.574792385101318,0.0194523855510566,0.0313021456538056,0.937588451366194
2018-04-04,nvda,5.596812725067139,0.0039499838639138,0.031329025213315,0.9412919106200824
2018-04-05,nvda,5.476583003997803,-0.0214818195597019,0.0313504582537839,0.9210712476431347
2018-04-06,nvda,5.300197124481201,-0.0322072868041702,0.0309003463183796,0.8914060418032174
2018-04-09,nvda,5.328894138336182,0.0054143295392601,0.0315054337414898,0.8962324078668276
2018-04-10,nvda,5.638123989105225,0.0580288973174445,0.0315883283352572,0.948239786235498
2018-04-11,nvda,5.596812725067139,-0.0073271293994089,0.0341667075947315,0.9412919106200824
2018-04-12,nvda,5.803624629974365,0.0369517286117064,0.033834036488437,0.9760742738457104
2018-04-13,nvda,5.726934909820557,-0.0132141075695564,0.0349790597166759,0.9631763233952364
2018-04-16,nvda,5.726687431335449,-4.321307802590546e-05,0.0350315137033402,0.9631347015816208
2018-04-17,nvda,5.876355648040772,0.0261352166500941,0.0350172471009748,0.9883064356706802
2018-04-18,nvda,5.847410202026367,-0.0049257478185573,0.0355606122044404,0.9834382874011092
2018-04-19,nvda,5.666079044342041,-0.0310105074587528,0.0346104361880518,0.952941367054434
2018-04-20,nvda,5.657915592193604,-0.0014407586065339,0.0342007913015415,0.951568408578328
2018-04-23,nvda,5.538428783416748,-0.0211185209163804,0.0342034808674966,0.9314726912383996
2018-04-24,nvda,5.47213077545166,-0.0119705444554235,0.0340243014841703,0.9203224559789174
2018-04-25,nvda,5.359817028045654,-0.0205246826172087,0.0332214484750047,0.90143312966446
2018-04-26,nvda,5.571577548980713,0.0395089085741182,0.031264791482334,0.9370477687700546
2018-04-27,nvda,5.59903621673584,0.0049283470460086,0.0279973821864374,0.9416658653732414
2018-04-30,nvda,5.563660144805908,-0.0063182430976586,0.0276757884542006,0.9357161915190464
2018-05-01,nvda,5.619075298309326,0.0099601974349838,0.0257260807485276,0.9450361095296872
2018-05-02,nvda,5.598541736602783,-0.0036542599300495,0.0237044987133628,0.9415827019421829
2018-05-03,nvda,5.763794422149658,0.0295170945081051,0.0233662833521805,0.9693754875426072
2018-05-04,nvda,5.913955211639404,0.0260524193771891,0.0242081783760871,0.9946300642780344
2018-05-07,nvda,6.151940822601318,0.0402413617359713,0.0241567733083901,1.0346553324881191
2018-05-08,nvda,6.194490432739258,0.00691645309422,0.0239083652012046,1.0418114775639578
2018-05-09,nvda,6.327582836151123,0.0214856096489297,0.0239044053951633,1.0641954322986718
2018-05-10,nvda,6.435195446014404,0.0170069065312685,0.0212184351325343,1.0822941045467782
2018-05-11,nvda,6.296658992767334,-0.0215279325094736,0.0211344983596921,1.058994550108694
2018-05-14,nvda,6.3171916007995605,0.0032608734339609,0.0208245186842483,1.0624477973038529
2018-05-15,nvda,6.074756145477295,-0.0383770939117282,0.0204467149133324,1.021674138410414
2018-05-16,nvda,6.0858893394470215,0.0018326980874805,0.0225147972287122,1.023546558649907
2018-05-17,nvda,6.127943992614746,0.0069101902486359,0.0218848945445661,1.0306194600985146
2018-05-18,nvda,6.084158420562744,-0.0071452304565399,0.0218527768946001,1.0232554465431158
2018-05-21,nvda,6.04210090637207,-0.0069126264116547,0.0206103119336255,1.0161820639174723
2018-05-22,nvda,6.004004955291748,-0.0063050835579634,0.020711530795367,1.009774951094369
2018-05-23,nvda,6.127525329589844,0.0205729967276639,0.0200795980586932,1.0305490478589103
2018-05-24,nvda,6.13123893737793,0.0006060534372911,0.0200377575275581,1.0311736156516624
2018-05-25,nvda,6.170598030090332,0.0064194354704489,0.0191725807228568,1.037793168136168
2018-05-29,nvda,6.1535162925720215,-0.00276824668128,0.0176302686545746,1.03492030064262
2018-05-30,nvda,6.262432098388672,0.0176997671962164,0.0177121311247295,1.0532381490306328
2018-05-31,nvda,6.2426300048828125,-0.0031620452237645,0.0177434965953927,1.049907762372004
2018-06-01,nvda,6.377042770385742,0.0215314323286492,0.0178205418595729,1.0725137803088405
2018-06-04,nvda,6.556012153625488,0.0280646358639555,0.0180427536619952,1.1026134890122825
2018-06-05,nvda,6.561456680297852,0.0008304631755986,0.0179521582810569,1.1035291689118254
2018-06-06,nvda,6.5634379386901855,0.0003019540460098,0.0174001597349916,1.103862384009268
2018-06-07,nvda,6.507741928100586,-0.0084857983133019,0.0154398250395614,1.0944952304529247
2018-06-08,nvda,6.4923930168151855,-0.0023585617645843,0.0156193367640604,1.0919137958508585
2018-06-11,nvda,6.451303005218506,-0.0063289470446808,0.0150230675618783,1.0850031312595618
2018-06-12,nvda,6.499821186065674,0.0075206792810571,0.0146645110936326,1.0931630918287076
2018-06-13,nvda,6.495366096496582,-0.000685417250961,0.013858202185852,1.0924138189874544
2018-06-14,nvda,6.607005596160889,0.0171875607942286,0.0138613830952261,1.111189747913757
2018-06-15,nvda,6.566161155700684,-0.0061819896874218,0.0108647514208834,1.104320384351385
2018-06-18,nvda,6.561951160430908,-0.0006411653887172,0.0110855433718813,1.103612332342884
2018-06-19,nvda,6.440164566040039,-0.0185595094223273,0.0110980422888854,1.0831298288621696
2018-06-20,nvda,6.493137836456299,0.0082254529170877,0.0118877289480437,1.0920390622725686
2018-06-21,nvda,6.3644185066223145,-0.0198239022605185,0.0117286084104353,1.070390586637409
2018-06-22,nvda,6.211935043334961,-0.0239587423625098,0.0126300159248712,1.0447453743449076
2018-06-25,nvda,5.919099807739258,-0.0471407433517673,0.0132306556975989,0.9954953007849682
2018-06-26,nvda,5.990143775939941,0.0120024953976605,0.0168589838681051,1.0074437285510325
2018-06-27,nvda,5.834938049316406,-0.0259101838668607,0.0170338706799244,0.9813406763087594
2018-06-28,nvda,5.962172031402588,0.0218055412089743,0.0178638083228688,1.002739340866053
2018-06-29,nvda,5.8641462326049805,-0.0164412898992696,0.0181152029612351,0.9862530126694716
2018-07-02,nvda,5.996330261230469,0.0225410525901517,0.0183810380350523,1.0084841936952496
2018-07-03,nvda,5.86266040802002,-0.0222919431364041,0.0184490875788579,0.9860031213954328
2018-07-05,nvda,6.00846004486084,0.024869193624343,0.0174894212737062,1.0105242239356225
2018-07-06,nvda,6.122327327728272,0.0189511592017366,0.0186494266911725,1.0296748293806377
2018-07-09,nvda,6.169856071472168,0.0077631823977519,0.0192981072480978,1.037668382891494
2018-07-10,nvda,6.268868923187256,0.0160478381615574,0.0193980724427225,1.0543207171655016
2018-07-11,nvda,6.127277374267578,-0.022586458682516,0.0198093885538141,1.0305073458491223
2018-07-12,nvda,6.218865871429443,0.0149476662418621,0.0203195333657525,1.0459110257146622
2018-07-13,nvda,6.171586513519287,-0.0076025691641566,0.02056134243382,1.0379594148021123
2018-07-16,nvda,6.143861770629883,-0.0044923202208494,0.0205963039782085,1.033296568734576
2018-07-17,nvda,6.279760360717773,0.022119408795546,0.0201120819507767,1.056152477945451
2018-07-18,nvda,6.230501174926758,-0.007844118718152,0.0208415429409684,1.0478678925239764
2018-07-19,nvda,6.238668918609619,0.0013109288408017,0.0208788006191341,1.0492415727656363
2018-07-20,nvda,6.210449695587158,-0.0045232762614288,0.020550679446807,1.0444955632670414
2018-07-23,nvda,6.173814296722412,-0.0058989929329558,0.0204429343157216,1.0383340913208254
2018-07-24,nvda,6.156486511230469,-0.002806658033291,0.0200552200374151,1.0354198426021797
2018-07-25,nvda,6.234707355499268,0.0127054358238438,0.0193776075457355,1.0485753029630962
2018-07-26,nvda,6.308228492736816,0.0117922354723996,0.0162910800642265,1.0609403498461798
2018-07-27,nvda,6.238422393798828,-0.0110658799088145,0.016285077962232,1.049200111344366
2018-07-30,nvda,6.043115139007568,-0.0313071546718928,0.0152769626798958,1.016352641176741
2018-07-31,nvda,6.06118631362915,0.0029903740382066,0.016414294384768,1.019391915728579
2018-08-01,nvda,6.101038932800293,0.0065750526561987,0.0159362323563157,1.0260944712517972
2018-08-02,nvda,6.203766822814941,0.016837769951338,0.0152584811974206,1.043371613907075
2018-08-03,nvda,6.240403175354004,0.0059055012197313,0.0146575126544194,1.0495332462456362
2018-08-06,nvda,6.288175582885742,0.0076553399178456,0.0137882060128358,1.0575677800007266
2018-08-07,nvda,6.360457420349121,0.0114948821817419,0.0133013371981215,1.0697243970310415
2018-08-08,nvda,6.396846294403076,0.0057211096072329,0.0134156185761185,1.0758444075559872
2018-08-09,nvda,6.34832763671875,-0.0075847777875759,0.0130411253235791,1.0676843667906686
2018-08-10,nvda,6.306989669799805,-0.0065116309813385,0.0120556074630558,1.0607320001895837
2018-08-13,nvda,6.339910984039307,0.0052198142002897,0.0117882753707169,1.0662688241468752
2018-08-14,nvda,6.471354007720947,0.0207326292139664,0.0116661785969362,1.0883753803203244
2018-08-15,nvda,6.413183689117432,-0.0089888945241,0.0123154070054426,1.0785920888239977
